Date,Temp(°C),DewPoint(°C),Humidi(%),WindSpeed(mps),Press(hpa),SST(°C),Cloud_Fraction,Long_wave_radiation_flux,Short_wave_radiation_flux,Precipitation
2/15/2017,8.333333333,-9.666666667,27.8,8.582923558,1015.917,16.8,0.137799997,-92.024826,159.701202,0
2/16/2017,8.222222222,-9.722222222,28.1,8.448815378,1015.917,16.6,0.097299998,-95.1065979,164.684357,0
2/17/2017,8.611111111,-5.777777778,37.6,4.649083594,1019.30339,16.5,0.210899995,-88.9781265,166.615005,0
2/18/2017,8.388888889,1.166666667,61.3,2.369244524,1022.68978,16.5,0.953099976,-41.6521301,118.48967,0
2/19/2017,9.722222222,5.222222222,74.6,2.682163612,1022.68978,16.3,0.624499984,-33.5896759,86.9807587,0
2/20/2017,10.22222222,5.555555556,74.8,2.771569066,1019.30339,16.2,0.486199988,-57.8630066,157.917969,0
2/21/2017,11,6.888888889,77,2.235136343,1012.53061,16.2,0.595899985,-44.1945343,143.149841,0
2/22/2017,11.77777778,7.944444444,78.3,2.458649978,1012.53061,16.4,0.354799991,-61.6058044,149.62207,0
2/23/2017,11.94444444,6.277777778,70.6,2.905677246,1012.53061,16.4,0.345599991,-69.6931381,170.651352,0
2/24/2017,13.22222222,8.055555556,71.4,3.039785427,1015.917,16.4,0.500899987,-32.2390594,118.152176,0
2/25/2017,13.33333333,8.888888889,76.4,2.682163612,1019.30339,16.2,0.417199989,-52.6502075,145.120667,0
2/26/2017,11.94444444,7,72.9,2.369244524,1015.917,16.3,0.741299981,-67.28965,158.790268,0.91584
2/27/2017,12.94444444,7.944444444,72.8,1.475189987,1012.53061,16.8,0.999299975,-64.8355865,161.475433,12.13056
2/28/2017,14.77777778,4.333333333,54.4,2.726866339,1009.14422,16.4,0.978199975,-57.7437744,135.779709,7.58916
3/1/2017,16.55555556,5.388888889,50,3.352704515,1005.75783,16.3,0.629299984,-68.2653885,172.360214,0
3/2/2017,12.94444444,8.5,75.6,4.917299955,1005.75783,16.4,0.746099981,-35.5878258,124.264839,0
3/3/2017,13.83333333,5.666666667,60.4,4.246759052,1005.75783,16.5,0.138199997,-68.1025848,175.325653,0
3/4/2017,15.61111111,2.444444444,49.4,4.604380867,1012.53061,16.6,0.073399998,-85.9680557,188.396088,0
3/5/2017,13.44444444,1.555555556,47.8,3.218596334,1015.917,16.7,0.095899998,-91.3638306,190.591461,0
3/6/2017,12.55555556,4.333333333,60.3,2.458649978,1012.53061,16.6,0.530099987,-83.4425125,190.858185,0
3/7/2017,12.55555556,5.277777778,62.9,2.726866339,1009.14422,16.7,0.38759999,-76.7613754,193.786102,0
3/8/2017,13.38888889,9.722222222,78.7,1.966919982,1009.14422,16.7,0.999999975,-20.0085754,102.283768,1.02276
3/9/2017,13.55555556,10.55555556,81.9,3.352704515,1005.75783,16.3,0.840999979,-16.6337738,63.4800682,15.08436
3/10/2017,13,9.444444444,80.1,3.129190881,1002.37144,16.3,0.992699975,-25.8720016,135.890182,12.89196
3/11/2017,10.5,9.388888889,94,3.352704515,995.59866,16.4,0.999999975,-17.2479858,107.865288,19.76616
3/12/2017,10.83333333,8.555555556,86.9,3.889137237,998.98505,16.4,0.80659998,-20.9113789,97.5637817,7.2306
3/13/2017,11.33333333,7.333333333,78.2,2.324541797,1005.75783,16.4,0.250199994,-57.8052101,179.828522,0
3/14/2017,12.77777778,1.833333333,50.1,6.079570854,1009.14422,16.5,0.476299988,-73.1002502,186.837677,0
3/15/2017,12.88888889,0.5,43.5,7.688869021,1009.14422,16.4,0.701599982,-73.9348297,188.716522,0
3/16/2017,11.61111111,0.722222222,48.6,3.039785427,1009.14422,16.3,0.934899976,-73.2234421,193.395294,0
3/17/2017,11,5.444444444,69.3,3.084488154,1005.75783,16.5,0.249099994,-58.9687805,182.328217,8.61948
3/18/2017,12.16666667,-3.944444444,35,5.587840858,1005.75783,16.6,0.068199998,-95.053627,220.661911,0
3/19/2017,11.22222222,3,59.1,2.682163612,1005.75783,16.6,0.929899977,-72.2236557,203.838837,1.4256
3/20/2017,12.88888889,7.111111111,69.6,2.816271793,1005.75783,16.6,0.528299987,-69.7170639,197.31723,0
3/21/2017,14.61111111,9.277777778,72.5,2.771569066,1009.14422,16.6,0.443399989,-69.0948715,208.177414,0
3/22/2017,13.88888889,10.61111111,82,1.877514528,1005.75783,16.7,0.342799991,-60.7152634,179.283432,45.5922
3/23/2017,14.44444444,7.555555556,68,2.682163612,1005.75783,16.8,0.058699999,-92.6161194,224.108307,0
3/24/2017,16.55555556,2.888888889,43.6,3.889137237,1009.14422,16.9,0.136999997,-92.8596573,227.951065,0
3/25/2017,14.88888889,5.777777778,57.5,2.771569066,1009.14422,16.9,0.088799998,-84.9161072,227.68277,0
3/26/2017,14.5,9.611111111,73.3,2.458649978,1009.14422,17,0.728999982,-51.086235,206.925323,0
3/27/2017,15.5,12.05555556,79.9,2.324541797,1009.14422,17.1,0.292599993,-22.0464611,102.168442,0
3/28/2017,14.77777778,10.11111111,75.1,1.966919982,1009.14422,17.2,0.751699981,-56.1974373,193.520233,0
3/29/2017,15.16666667,9.666666667,71.7,2.369244524,1012.53061,17.2,0.79059998,-67.1891251,217.03064,0
3/30/2017,17.38888889,8.388888889,57.4,2.905677246,1009.14422,17.2,0.517199987,-44.5264053,181.433075,0.0324
3/31/2017,14.55555556,10.61111111,78.3,3.755029057,1009.14422,17.2,0.770799981,-30.4662132,141.069595,0.66204
4/1/2017,14.33333333,10.38888889,78,2.860974519,1009.14422,17.4,0.40139999,-54.484848,191.427216,0.06048
4/2/2017,15.11111111,11.16666667,78.8,2.682163612,1012.53061,17.5,0.141899996,-73.9955292,223.289413,0
4/3/2017,16.55555556,10.33333333,68.8,3.129190881,1012.53061,17.5,0.334899992,-85.6953506,238.675476,0
4/4/2017,15.22222222,10.83333333,76.3,1.922217255,1015.917,17.6,0.695799982,-69.6767578,218.82048,0.0054
4/5/2017,18,6.666666667,51.6,3.755029057,1009.14422,17.8,0.572599986,-73.140274,202.517609,0.0108
4/6/2017,17.33333333,6.555555556,50,3.978542691,1002.37144,17.8,0.417799989,-63.7003899,197.475006,0.27
4/7/2017,17.16666667,9.222222222,61.3,4.157353599,1005.75783,17.8,0.755499981,-66.4242096,227.526535,0.0108
4/8/2017,16.05555556,9.611111111,67,4.067948145,1005.75783,17.9,0.418599989,-52.7936516,176.377533,2.04444
4/9/2017,15.83333333,-0.5,33.8,7.241841752,1012.53061,17.8,0.093799998,-91.9147339,246.05217,0
4/10/2017,14.88888889,0.666666667,39.9,5.096110863,1012.53061,17.6,0.341699991,-89.5704269,250.314056,0
4/11/2017,14.61111111,3.277777778,49.7,2.816271793,1009.14422,17.6,0.80789998,-79.0842361,250.80687,0
4/12/2017,18.72222222,6.222222222,46.8,4.067948145,1005.75783,17.4,0.908399977,-39.8617249,191.383453,1.8576
4/13/2017,14.88888889,12.5,86.8,2.27983907,998.98505,17.4,0.999999975,-7.82876396,54.7045097,15.88788
4/14/2017,15.11111111,13.38888889,90.2,2.011622709,1002.37144,17.6,0.696699982,-25.6956196,99.1268463,0.83808
4/15/2017,16.27777778,13,82.7,2.413947251,1009.14422,17.9,0.169299996,-77.436203,246.527176,0
4/16/2017,16.11111111,12.77777778,81.5,2.592758158,1009.14422,18,0.539799986,-46.6032372,224.85199,0
4/17/2017,16.22222222,12.83333333,81,2.592758158,1009.14422,17.9,0.78219998,-30.7257175,185.076202,0.12744
4/18/2017,15.66666667,12.72222222,83.9,2.548055431,1009.14422,18.2,0.265499993,-28.837616,168.291122,4.09968
4/19/2017,15.77777778,12.22222222,80.2,2.592758158,1012.53061,18.1,0.37749999,-42.5242195,204.363312,0
4/20/2017,16.5,13.5,83.3,2.771569066,1012.53061,18,0.738899981,-29.1118793,177.944229,0.0594
4/21/2017,16.88888889,13.44444444,81.5,1.654000894,1009.14422,17.9,0.971199975,-41.7907753,195.621368,9.7632
4/22/2017,18.5,12.55555556,69.6,2.101028163,1005.75783,18.1,0.915299977,-35.0567398,161.843246,0.26244
4/23/2017,15.83333333,1.944444444,41.1,9.029950827,1005.75783,18.2,0.120599997,-86.3295517,260.36319,0
4/24/2017,16.16666667,4.277777778,46.6,4.380867233,1012.53061,18.2,0.042499999,-87.870491,263.924591,0
4/25/2017,16.83333333,6.833333333,53.7,3.218596334,1012.53061,18.2,0.085999998,-86.7789917,267.918365,0
4/26/2017,17.38888889,7.888888889,56.2,2.682163612,1012.53061,18.4,0.037899999,-88.2166595,268.710907,0
4/27/2017,19.33333333,7.111111111,47.9,3.084488154,1009.14422,18.8,0.043299999,-91.0911407,270.90921,0
4/28/2017,20.72222222,7.5,45.5,2.771569066,1009.14422,18.6,0.092699998,-90.3846436,272.276581,0
4/29/2017,21.05555556,7.5,45.2,2.771569066,1005.75783,18.9,0.37879999,-85.8781509,268.164337,0
4/30/2017,20.16666667,9.388888889,51.3,1.832811802,1005.75783,19,0.978499975,-72.4733887,245.153229,7.0092
5/1/2017,20.16666667,11.61111111,59.6,2.682163612,1002.37144,19.3,0.841199979,-60.5075645,226.319855,0.96984
5/2/2017,19.88888889,12.38888889,63,2.637460885,1005.75783,19.6,0.355399991,-67.8641052,244.546234,1.92996
5/3/2017,19.22222222,15.16666667,77.5,2.14573089,1005.75783,19.7,0.330799992,-66.3846817,252.935516,0.56376
5/4/2017,19.61111111,16.55555556,83.1,1.966919982,1005.75783,19.9,0.497399987,-53.2260284,229.906845,0.47736
5/5/2017,19.16666667,16.27777778,83.3,1.922217255,1009.14422,20.3,0.313199992,-53.9480553,233.703018,1.27548
5/6/2017,19.38888889,16.72222222,84.4,2.503352705,1005.75783,20.4,0.459999988,-39.179882,224.832687,0.0054
5/7/2017,19.61111111,13.22222222,69,3.71032633,1005.75783,20.4,0.229499994,-68.5594254,270.195343,0
5/8/2017,19.61111111,15.83333333,79.3,2.548055431,1005.75783,20.4,0.998899975,-27.8471184,164.435715,0.07668
5/9/2017,20.27777778,15.61111111,75.6,1.877514528,1005.75783,20.3,0.500299987,-48.5655861,210.184937,1.72044
5/10/2017,20.33333333,15.77777778,75.6,2.458649978,1002.37144,20.7,0.130799997,-65.9144363,261.892731,0
5/11/2017,24,10.55555556,48,4.246759052,1005.75783,21,0.073499998,-87.5899429,284.190979,0
5/12/2017,23.44444444,11.66666667,51.1,3.397407242,1009.14422,21.2,0.329499992,-83.8756638,281.884827,0.03024
5/13/2017,22.72222222,16.16666667,67.7,1.922217255,1009.14422,21.5,0.486299988,-72.4608078,273.55191,0
5/14/2017,22.33333333,17.94444444,77.2,1.698703621,1005.75783,22,0.182299995,-74.6930237,275.092712,0
5/15/2017,27.72222222,8.666666667,32.1,7.331247206,1005.75783,21.9,0.357499991,-94.6260605,283.885712,0.40068
5/16/2017,24.22222222,7.611111111,36.2,4.738489048,1005.75783,21.7,0.898499977,-88.281395,283.667053,0.1242
5/17/2017,21.05555556,12.66666667,59.3,2.324541797,1005.75783,21.6,0.969199976,-48.0837746,182.995392,2.90412
5/18/2017,20.5,15,71.7,2.592758158,1002.37144,21.6,0.930099977,-37.9420166,203.297455,4.99824
5/19/2017,18.5,14.94444444,80.1,3.084488154,1002.37144,21.6,0.855799978,-29.608799,161.936249,6.41196
5/20/2017,19.61111111,11.38888889,62.5,4.336164506,1002.37144,21.6,0.41039999,-53.5356789,194.635651,0.33264
5/21/2017,20.33333333,10,52.7,3.620920876,1002.37144,21.6,0.504199987,-69.8943558,282.288483,0.0108
5/22/2017,18.33333333,14.66666667,80.3,4.157353599,1002.37144,21.7,0.813799979,-25.7153435,165.647476,2.15028
5/23/2017,21.11111111,10.5,53.8,4.55967814,1005.75783,21.4,0.191899995,-77.5573425,281.354706,0.4698
5/24/2017,20.5,14.5,69.8,2.548055431,1009.14422,21.5,0.561199986,-69.4174957,275.411316,0
5/25/2017,20,16.5,80.2,2.682163612,1009.14422,21.6,0.481199988,-55.1623878,257.61145,0.36828
5/26/2017,19.72222222,15.22222222,75.2,2.860974519,1005.75783,21.8,0.537799986,-53.6394234,248.478058,0.45252
5/27/2017,19.55555556,14.55555556,73.7,2.458649978,1005.75783,22,0.751699981,-54.5908661,240.587494,0.96876
5/28/2017,20.61111111,13.38888889,64.3,3.576218149,1005.75783,22.1,0.230999994,-63.3767586,252.404251,0.0594
5/29/2017,19.83333333,15,74.4,2.950379973,1005.75783,22.2,0.432799989,-53.0996399,249.469376,0
5/30/2017,19.72222222,15.33333333,76.4,3.308001788,1009.14422,22.2,0.532299987,-30.7861977,189.83432,0.621
5/31/2017,21.66666667,13.72222222,63.3,3.889137237,1009.14422,22.3,0.40319999,-66.4087524,265.062622,0
6/1/2017,25.05555556,11.66666667,45,4.380867233,1009.14422,22.5,0.290299993,-70.1660004,277.707184,0
6/2/2017,26.72222222,14.77777778,50.3,3.978542691,1009.14422,22.7,0.170399996,-67.5133972,278.728851,0.14364
6/3/2017,24,18.16666667,71.1,2.458649978,1005.75783,23,0.429599989,-54.1167831,261.278992,1.5984
6/4/2017,23.61111111,18.88888889,76,1.832811802,1005.75783,23.2,0.665499983,-50.6428108,249.525177,0.71712
6/5/2017,23.05555556,18.77777778,76.9,2.190433616,1005.75783,23.4,0.526499987,-47.304184,231.531647,2.54664
6/6/2017,23.27777778,17.77777778,72.7,2.637460885,1005.75783,23.6,0.079699998,-64.4900208,277.798492,0
6/7/2017,23.72222222,18.94444444,75.1,2.14573089,1005.75783,23.8,0.310299992,-64.3954697,284.109222,0
6/8/2017,25.61111111,20.11111111,73,2.235136343,1002.37144,23.9,0.329699992,-50.316391,235.646957,0.32724
6/9/2017,24.55555556,20.61111111,79,2.011622709,1002.37144,24.6,0.154899996,-58.7372665,265.151123,0.11124
6/10/2017,26.55555556,13.88888889,50.1,5.677246312,1002.37144,24.8,0.075999998,-80.420639,297.076996,0
6/11/2017,25.55555556,16.27777778,58.1,3.978542691,1002.37144,24.8,0.206799995,-69.1915283,281.749908,0
6/12/2017,23.77777778,18.55555556,73.4,2.369244524,1002.37144,24.9,0.118099997,-69.1551666,289.514374,0
6/13/2017,22.83333333,17.88888889,73.8,2.27983907,1002.37144,25,0.526899987,-63.8873978,281.219391,0.99036
6/14/2017,24.5,17.61111111,66.5,2.637460885,1002.37144,25.2,0.104499997,-63.8966293,267.770477,0.9396
6/15/2017,26.38888889,16.83333333,59.1,3.263299061,1005.75783,25.3,0.180499995,-67.6772003,273.350433,0
6/16/2017,27.11111111,16.83333333,55.4,3.352704515,1005.75783,25.5,0.38729999,-61.5611649,266.697021,0.1242
6/17/2017,25.11111111,19.88888889,72.7,1.877514528,1002.37144,25.5,0.38119999,-40.7359161,217.111481,3.7854
6/18/2017,24.83333333,20.83333333,78.5,2.9950827,998.98505,25.6,0.571799986,-34.4973869,245.246262,0.14256
6/19/2017,24.11111111,18.5,71.7,3.620920876,998.98505,25.3,0.286799993,-47.3829231,221.520691,0.20628
6/20/2017,25.72222222,9.833333333,37.5,5.409029951,1002.37144,25.1,0.336899991,-79.2047043,281.771027,0
6/21/2017,25.61111111,12.11111111,44.4,3.799731784,1002.37144,25,0.38879999,-68.4997787,260.263702,0
6/22/2017,26.55555556,13.16666667,45.8,3.844434511,1005.75783,25.1,0.087399998,-77.4029465,290.134247,0
6/23/2017,28.33333333,13.55555556,42.9,3.308001788,1005.75783,25.3,0.042899999,-79.4689865,294.334778,0
6/24/2017,29.16666667,13.94444444,42.1,3.084488154,1002.37144,25.6,0.068599998,-82.6396332,297.851166,0
6/25/2017,30.33333333,15.61111111,43.8,3.71032633,1002.37144,25.8,0.129299997,-80.6191559,293.616638,0
6/26/2017,28.22222222,18.94444444,60.1,2.503352705,1002.37144,26.2,0.088499998,-73.0330124,284.194733,0
6/27/2017,26.94444444,21.05555556,71.6,2.011622709,1002.37144,26.5,0.139799996,-77.5185928,291.754181,0
6/28/2017,27,21.94444444,74.4,1.877514528,1002.37144,26.7,0.075499998,-66.4960327,276.420319,0
6/29/2017,27.66666667,23.05555556,76.5,1.877514528,1002.37144,27.2,0.110899997,-75.5299988,289.949585,0
6/30/2017,36.33333333,13.38888889,29.9,5.766651766,1002.37144,27.6,0.043599999,-88.9530563,295.494141,0
7/1/2017,36.88888889,13.05555556,26.2,4.649083594,998.98505,27.8,0.211399995,-91.9933167,295.557312,0
7/2/2017,33.94444444,14.88888889,35.8,2.950379973,995.59866,28.2,0.0161,-99.8640823,300.540833,0
7/3/2017,30.88888889,16.77777778,45.2,2.413947251,995.59866,28.5,0.038499999,-86.4940643,293.587036,0
7/4/2017,28.22222222,21.33333333,67.8,2.056325436,998.98505,28.4,0.070099998,-72.3189087,287.895721,0
7/5/2017,29.27777778,20.44444444,63.1,3.218596334,998.98505,28.4,0.031399999,-84.8794785,294.888855,0
7/6/2017,27.77777778,21.55555556,69.1,2.011622709,998.98505,28.3,0.070999998,-70.6376572,278.181793,0.216
7/7/2017,33.22222222,12,31.4,5.766651766,998.98505,28.4,0.050899999,-96.1288834,293.676727,0
7/8/2017,31.11111111,11.11111111,30.5,4.827894502,998.98505,28.1,0.022599999,-99.7380905,294.89679,0
7/9/2017,30.66666667,12.22222222,35,3.799731784,1002.37144,28,0.0149,-99.9829941,295.099121,0
7/10/2017,30.83333333,14.16666667,39.1,3.263299061,1002.37144,28.1,0.0204,-91.6966934,294.980682,0
7/11/2017,31.33333333,16.05555556,42.3,3.129190881,1002.37144,28.3,0.0111,-86.9622116,291.848694,0
7/12/2017,31.94444444,15.5,38.6,3.844434511,978.66671,28.5,0.0209,-85.9585571,294.310913,0
7/13/2017,32.27777778,17.27777778,47.1,3.218596334,995.59866,28.8,0.165199996,-94.9807587,298.010925,0
7/14/2017,30.16666667,20.72222222,61.9,2.816271793,995.59866,28.9,0.045299999,-82.9630508,291.2789,0
7/15/2017,28.83333333,22.66666667,70.5,2.011622709,998.98505,29.1,0.146499996,-62.5549393,272.54068,0.2916
7/16/2017,28.55555556,23.72222222,76,2.101028163,998.98505,29.2,0.077399998,-63.6967545,273.839508,0
7/17/2017,27.88888889,23.38888889,77.8,2.369244524,1002.37144,29.4,0.051699999,-65.7188568,281.892731,0
7/18/2017,28.77777778,21.83333333,66.8,3.129190881,1002.37144,29.2,0.125999997,-64.1973801,268.37439,0
7/19/2017,28.83333333,19.88888889,59.3,2.950379973,1002.37144,28.9,0.038899999,-71.4357529,285.826355,0
7/20/2017,28.72222222,21.11111111,65.9,2.771569066,998.98505,28.8,0.190999995,-60.4145203,265.999237,0
7/21/2017,28.61111111,22.94444444,71.7,2.726866339,998.98505,28.9,0.113099997,-56.9009209,265.22702,0.135
7/22/2017,29.16666667,22.66666667,68.8,2.369244524,1002.37144,29.1,0.077199998,-59.1016769,261.261658,0
7/23/2017,30.44444444,22.66666667,67.1,2.637460885,1002.37144,29.4,0.061099999,-69.861557,277.07132,0
7/24/2017,31.16666667,18,53.1,3.129190881,998.98505,29.5,0.013,-86.6372299,288.272705,0
7/25/2017,29.66666667,21.83333333,64,2.503352705,998.98505,29.4,0.0146,-72.4805222,280.883087,0
7/26/2017,29.38888889,23.27777778,71.1,2.548055431,998.98505,29.3,0.103799997,-65.6889801,270.019867,0
7/27/2017,28.94444444,23.44444444,72.9,3.665623603,998.98505,29.5,0.168699996,-40.73032,236.986313,0
7/28/2017,28.33333333,20.55555556,63,4.067948145,1002.37144,29.4,0.103299997,-56.0670166,254.221207,0
7/29/2017,29.55555556,15.44444444,44.4,4.202056325,1002.37144,29.3,0.097299998,-83.3910294,281.357361,0
7/30/2017,31.66666667,14.11111111,38.4,4.380867233,1002.37144,29.2,0.0123,-91.1138,283.194977,0
7/31/2017,32.05555556,14.72222222,40.4,4.023245418,998.98505,29.2,0.012,-92.4201736,282.45993,0
8/1/2017,31.72222222,17.11111111,45.4,3.263299061,1002.37144,29.2,0.0045,-84.2200851,278.185028,0
8/2/2017,28.94444444,21.83333333,66.2,2.324541797,1002.37144,29.3,0.048299999,-68.4830322,261.907593,0.216
8/3/2017,28.61111111,21.16666667,65.6,3.084488154,1002.37144,29.4,0.263399993,-51.2912483,234.592361,0.594
8/4/2017,27.83333333,18.94444444,58.9,3.308001788,998.98505,29.3,0.485199988,-38.6465073,215.254501,2.97
8/5/2017,27.94444444,18.94444444,57.9,3.442109969,998.98505,29.3,0.293599993,-49.4316521,239.72197,0.891
8/6/2017,27.83333333,20.22222222,63,2.369244524,998.98505,29.4,0.177699996,-45.1971703,234.814133,0.162
8/7/2017,28.05555556,22.27777778,71.2,2.458649978,1002.37144,29.5,0.347299991,-47.0607224,242.546661,0.027
8/8/2017,28.94444444,21.88888889,66.5,2.235136343,1002.37144,29.6,0.0066,-69.3025131,263.993805,0
8/9/2017,28.33333333,22.05555556,69.8,2.056325436,1002.37144,29.5,0.026099999,-62.578125,263.538544,0
8/10/2017,28.22222222,24.88888889,83.4,1.922217255,1002.37144,29.4,0.056199999,-59.9702263,254.423233,0
8/11/2017,28.72222222,24.72222222,80.1,2.011622709,998.98505,29.5,0.237299994,-48.9120331,230.489578,0
8/12/2017,29.33333333,25.72222222,80.8,2.14573089,998.98505,29.6,0.281099993,-45.0431442,232.275681,0
8/13/2017,29.16666667,25.16666667,79.6,2.458649978,998.98505,29.6,0.139399996,-32.9398689,219.7995,0
8/14/2017,29.27777778,24.55555556,76.3,2.413947251,1002.37144,29.9,0.096799998,-53.8353157,250.409164,0
8/15/2017,29.16666667,22.22222222,67.6,2.413947251,998.98505,29.8,0.052199999,-65.59021,255.297562,0
8/16/2017,28.16666667,22.77777778,74,2.056325436,995.59866,30.1,0.082199998,-62.0373611,243.868942,0
8/17/2017,27.11111111,21,70.1,2.14573089,998.98505,30,0.078099998,-70.1550217,244.105835,0
8/18/2017,27.16666667,20.88888889,69.2,2.27983907,1002.37144,29.9,0.148999996,-61.5822334,249.459824,0
8/19/2017,28.05555556,22.33333333,71.1,2.726866339,1002.37144,30,0.214599995,-43.8233452,227.428894,0
8/20/2017,28.11111111,21.72222222,68.3,2.905677246,1002.37144,29.9,0.486499988,-34.3605766,219.718948,0
8/21/2017,27.94444444,20.66666667,65,2.369244524,1002.37144,29.9,0.452599989,-29.8645687,179.741837,0.864
8/22/2017,27.77777778,20.66666667,65.4,2.771569066,1002.37144,29.7,0.190299995,-53.2630501,219.21785,0
8/23/2017,29.77777778,16.83333333,47.6,4.827894502,1002.37144,29.6,0.074599998,-70.7427063,245.223465,0
8/24/2017,29.72222222,18.38888889,53.4,3.397407242,1002.37144,29.6,0.024399999,-73.5744934,247.621384,0
8/25/2017,32.33333333,13.05555556,34.3,3.889137237,1002.37144,29.6,0.0109,-92.0329208,250.721146,0
8/26/2017,31.27777778,11.38888889,31.7,4.514975414,1002.37144,29.5,0.0142,-97.4866943,254.136383,0
8/27/2017,30.66666667,12.22222222,35.9,4.023245418,998.98505,29.3,0.0137,-93.658493,251.907364,0
8/28/2017,28.22222222,17.5,55.1,2.860974519,998.98505,29.2,0.056599999,-88.6714935,250.265823,0
8/29/2017,27.61111111,20.11111111,64.6,2.324541797,998.98505,29.3,0.144499996,-75.9499969,236.772232,0.135
8/30/2017,27.05555556,20.16666667,66.3,2.771569066,1002.37144,29.3,0.208999995,-50.0115967,212.628448,1.836
8/31/2017,27.72222222,17.66666667,54.9,2.950379973,1002.37144,29.2,0.204999995,-59.9188004,213.460709,0.567
