Date,Temp(°C),DewPoint(°C),Humidi(%),WindSpeed(mps),Press(hpa),SST(°C)
8-Jun-17,25.61111111,20.11111111,73,2.235136343,1002.37144,23.9
9-Jun-17,24.55555556,20.61111111,79,2.011622709,1002.37144,24.6
10-Jun-17,26.55555556,13.88888889,50.1,5.677246312,1002.37144,24.8
11-Jun-17,25.55555556,16.27777778,58.1,3.978542691,1002.37144,24.8
12-Jun-17,23.77777778,18.55555556,73.4,2.369244524,1002.37144,24.9
13-Jun-17,22.83333333,17.88888889,73.8,2.27983907,1002.37144,25
14-Jun-17,24.5,17.61111111,66.5,2.637460885,1002.37144,25.2
15-Jun-17,26.38888889,16.83333333,59.1,3.263299061,1005.75783,25.3
16-Jun-17,27.11111111,16.83333333,55.4,3.352704515,1005.75783,25.5
17-Jun-17,25.11111111,19.88888889,72.7,1.877514528,1002.37144,25.5
18-Jun-17,24.83333333,20.83333333,78.5,2.9950827,998.98505,25.6
19-Jun-17,24.11111111,18.5,71.7,3.620920876,998.98505,25.3
20-Jun-17,25.72222222,9.833333333,37.5,5.409029951,1002.37144,25.1
21-Jun-17,25.61111111,12.11111111,44.4,3.799731784,1002.37144,25
22-Jun-17,26.55555556,13.16666667,45.8,3.844434511,1005.75783,25.1
23-Jun-17,28.33333333,13.55555556,42.9,3.308001788,1005.75783,25.3
24-Jun-17,29.16666667,13.94444444,42.1,3.084488154,1002.37144,25.6
25-Jun-17,30.33333333,15.61111111,43.8,3.71032633,1002.37144,25.8
26-Jun-17,28.22222222,18.94444444,60.1,2.503352705,1002.37144,26.2
27-Jun-17,26.94444444,21.05555556,71.6,2.011622709,1002.37144,26.5
28-Jun-17,27,21.94444444,74.4,1.877514528,1002.37144,26.7
29-Jun-17,27.66666667,23.05555556,76.5,1.877514528,1002.37144,27.2
30-Jun-17,36.33333333,13.38888889,29.9,5.766651766,1002.37144,27.6
1-Jul-17,36.88888889,13.05555556,26.2,4.649083594,998.98505,27.8
2-Jul-17,33.94444444,14.88888889,35.8,2.950379973,995.59866,28.2
3-Jul-17,30.88888889,16.77777778,45.2,2.413947251,995.59866,28.5
4-Jul-17,28.22222222,21.33333333,67.8,2.056325436,998.98505,28.4
5-Jul-17,29.27777778,20.44444444,63.1,3.218596334,998.98505,28.4
6-Jul-17,27.77777778,21.55555556,69.1,2.011622709,998.98505,28.3
7-Jul-17,33.22222222,12,31.4,5.766651766,998.98505,28.4
8-Jul-17,31.11111111,11.11111111,30.5,4.827894502,998.98505,28.1
9-Jul-17,30.66666667,12.22222222,35,3.799731784,1002.37144,28
10-Jul-17,30.83333333,14.16666667,39.1,3.263299061,1002.37144,28.1
11-Jul-17,31.33333333,16.05555556,42.3,3.129190881,1002.37144,28.3
12-Jul-17,31.94444444,15.5,38.6,3.844434511,978.66671,28.5
13-Jul-17,32.27777778,17.27777778,47.1,3.218596334,995.59866,28.8
14-Jul-17,30.16666667,20.72222222,61.9,2.816271793,995.59866,28.9
15-Jul-17,28.83333333,22.66666667,70.5,2.011622709,998.98505,29.1
16-Jul-17,28.55555556,23.72222222,76,2.101028163,998.98505,29.2
17-Jul-17,27.88888889,23.38888889,77.8,2.369244524,1002.37144,29.4
18-Jul-17,28.77777778,21.83333333,66.8,3.129190881,1002.37144,29.2
19-Jul-17,28.83333333,19.88888889,59.3,2.950379973,1002.37144,28.9
20-Jul-17,28.72222222,21.11111111,65.9,2.771569066,998.98505,28.8
21-Jul-17,28.61111111,22.94444444,71.7,2.726866339,998.98505,28.9
22-Jul-17,29.16666667,22.66666667,68.8,2.369244524,1002.37144,29.1
23-Jul-17,30.44444444,22.66666667,67.1,2.637460885,1002.37144,29.4
24-Jul-17,31.16666667,18,53.1,3.129190881,998.98505,29.5
25-Jul-17,29.66666667,21.83333333,64,2.503352705,998.98505,29.4
26-Jul-17,29.38888889,23.27777778,71.1,2.548055431,998.98505,29.3
27-Jul-17,28.94444444,23.44444444,72.9,3.665623603,998.98505,29.5
28-Jul-17,28.33333333,20.55555556,63,4.067948145,1002.37144,29.4
29-Jul-17,29.55555556,15.44444444,44.4,4.202056325,1002.37144,29.3
30-Jul-17,31.66666667,14.11111111,38.4,4.380867233,1002.37144,29.2
31-Jul-17,32.05555556,14.72222222,40.4,4.023245418,998.98505,29.2
1-Aug-17,31.72222222,17.11111111,45.4,3.263299061,1002.37144,29.2
2-Aug-17,28.94444444,21.83333333,66.2,2.324541797,1002.37144,29.3
3-Aug-17,28.61111111,21.16666667,65.6,3.084488154,1002.37144,29.4
4-Aug-17,27.83333333,18.94444444,58.9,3.308001788,998.98505,29.3
5-Aug-17,27.94444444,18.94444444,57.9,3.442109969,998.98505,29.3
6-Aug-17,27.83333333,20.22222222,63,2.369244524,998.98505,29.4
7-Aug-17,28.05555556,22.27777778,71.2,2.458649978,1002.37144,29.5
8-Aug-17,28.94444444,21.88888889,66.5,2.235136343,1002.37144,29.6
9-Aug-17,28.33333333,22.05555556,69.8,2.056325436,1002.37144,29.5
10-Aug-17,28.22222222,24.88888889,83.4,1.922217255,1002.37144,29.4
11-Aug-17,28.72222222,24.72222222,80.1,2.011622709,998.98505,29.5
12-Aug-17,29.33333333,25.72222222,80.8,2.14573089,998.98505,29.6
13-Aug-17,29.16666667,25.16666667,79.6,2.458649978,998.98505,29.6
14-Aug-17,29.27777778,24.55555556,76.3,2.413947251,1002.37144,29.9
15-Aug-17,29.16666667,22.22222222,67.6,2.413947251,998.98505,29.8
16-Aug-17,28.16666667,22.77777778,74,2.056325436,995.59866,30.1
17-Aug-17,27.11111111,21,70.1,2.14573089,998.98505,30
18-Aug-17,27.16666667,20.88888889,69.2,2.27983907,1002.37144,29.9
19-Aug-17,28.05555556,22.33333333,71.1,2.726866339,1002.37144,30
20-Aug-17,28.11111111,21.72222222,68.3,2.905677246,1002.37144,29.9
21-Aug-17,27.94444444,20.66666667,65,2.369244524,1002.37144,29.9
22-Aug-17,27.77777778,20.66666667,65.4,2.771569066,1002.37144,29.7
23-Aug-17,29.77777778,16.83333333,47.6,4.827894502,1002.37144,29.6
24-Aug-17,29.72222222,18.38888889,53.4,3.397407242,1002.37144,29.6
25-Aug-17,32.33333333,13.05555556,34.3,3.889137237,1002.37144,29.6
26-Aug-17,31.27777778,11.38888889,31.7,4.514975414,1002.37144,29.5
27-Aug-17,30.66666667,12.22222222,35.9,4.023245418,998.98505,29.3
28-Aug-17,28.22222222,17.5,55.1,2.860974519,998.98505,29.2
29-Aug-17,27.61111111,20.11111111,64.6,2.324541797,998.98505,29.3
30-Aug-17,27.05555556,20.16666667,66.3,2.771569066,1002.37144,29.3
31-Aug-17,27.72222222,17.66666667,54.9,2.950379973,1002.37144,29.2
1-Sep-17,29.05555556,17.27777778,50.1,4.246759052,1002.37144,29.3
2-Sep-17,28.88888889,16.5,50.8,3.039785427,1002.37144,29.2
3-Sep-17,28.22222222,19.11111111,60.3,2.816271793,1002.37144,29.2
4-Sep-17,28,19.61111111,62.4,2.548055431,1002.37144,29.2
5-Sep-17,27,21.16666667,71,2.190433616,1002.37144,29.1
6-Sep-17,29.33333333,12.11111111,42.8,5.677246312,1002.37144,28.9
7-Sep-17,26.94444444,7.833333333,32.2,5.006705409,1005.75783,28.6
8-Sep-17,25.44444444,13.27777778,48.3,2.905677246,1005.75783,28.6
9-Sep-17,25.27777778,13.66666667,51.4,2.637460885,1005.75783,28.5
10-Sep-17,25.77777778,17.88888889,62.1,1.832811802,1005.75783,28.3
11-Sep-17,27,20.94444444,70.9,2.14573089,1005.75783,28.4
12-Sep-17,27.5,20.66666667,68.5,2.14573089,1005.75783,28.4
13-Sep-17,26.55555556,22.27777778,78.4,2.458649978,1005.75783,28.5
14-Sep-17,25.16666667,20.66666667,76.3,2.011622709,1005.75783,28.5
15-Sep-17,25.16666667,17.44444444,63.7,2.27983907,1002.37144,28.5
16-Sep-17,25.11111111,19.66666667,72.3,2.011622709,1002.37144,28.3
17-Sep-17,26.11111111,21.94444444,78.5,1.966919982,1002.37144,28.1
18-Sep-17,26.27777778,21.94444444,77.7,2.190433616,1002.37144,28.2
19-Sep-17,26.55555556,22.94444444,81.1,2.101028163,1002.37144,28.3
20-Sep-17,27.05555556,22.55555556,77.8,2.14573089,1002.37144,28.4
21-Sep-17,25.94444444,22,79.5,2.592758158,1002.37144,28.6
22-Sep-17,26,14.72222222,53.2,4.604380867,1005.75783,28.5
23-Sep-17,25.38888889,11.55555556,44.3,4.42556996,1005.75783,28.3
24-Sep-17,25.16666667,11.38888889,45.9,3.576218149,1009.14422,28
25-Sep-17,24.55555556,16.16666667,60.3,2.637460885,1009.14422,27.7
26-Sep-17,24.55555556,17.27777778,64.5,2.860974519,1005.75783,27.7
27-Sep-17,23.83333333,17.61111111,69,2.860974519,1009.14422,27.5
28-Sep-17,23.72222222,17.77777778,70.2,2.235136343,1009.14422,27.4
29-Sep-17,24.22222222,18.16666667,70.2,2.592758158,1005.75783,27.4
30-Sep-17,21.94444444,17.11111111,74.8,3.531515422,1005.75783,27.3
1-Oct-17,22.38888889,16.88888889,71.6,3.352704515,1009.14422,27.2
2-Oct-17,24.05555556,10.83333333,45,5.27492177,1009.14422,27.1
3-Oct-17,23.61111111,11.27777778,48.6,4.649083594,1009.14422,26.9
4-Oct-17,22.77777778,9.944444444,46.4,3.889137237,1009.14422,26.6
5-Oct-17,22.72222222,5.944444444,38.2,4.246759052,1009.14422,26.4
6-Oct-17,21,9.444444444,51,2.548055431,1005.75783,26.3
7-Oct-17,19.94444444,15.83333333,77.4,2.637460885,1005.75783,26.1
8-Oct-17,19.83333333,16.94444444,81.8,3.397407242,985.43949,26
9-Oct-17,20.66666667,13.77777778,66,2.9950827,1005.75783,25.8
10-Oct-17,21.16666667,10.72222222,53.3,3.889137237,1009.14422,25.7
11-Oct-17,21.33333333,8,43.6,3.844434511,1009.14422,25.6
12-Oct-17,21.27777778,7.722222222,43.9,3.218596334,1009.14422,25.5
13-Oct-17,21.61111111,4.722222222,36.3,3.620920876,1009.14422,25.4
14-Oct-17,21,6.555555556,41.8,3.799731784,1009.14422,25.3
15-Oct-17,23.22222222,4.277777778,30.1,4.693786321,1009.14422,25.2
16-Oct-17,23.88888889,6.722222222,33.6,5.543138131,1012.53061,25.1
17-Oct-17,23.16666667,9.111111111,43.9,3.71032633,1012.53061,25
18-Oct-17,21.16666667,7.888888889,47.2,2.726866339,1012.53061,24.8
19-Oct-17,20.16666667,8.111111111,48.4,2.503352705,1009.14422,24.9
20-Oct-17,20.55555556,8.722222222,50,2.816271793,1009.14422,24.8
21-Oct-17,20.16666667,9.277777778,52.4,2.816271793,1009.14422,24.7
22-Oct-17,19.33333333,10.38888889,59,2.324541797,1005.75783,24.6
23-Oct-17,18.88888889,12.77777778,67.8,2.235136343,1005.75783,24.5
24-Oct-17,19.33333333,15.33333333,79.1,3.442109969,1002.37144,24.6
25-Oct-17,19.83333333,16.27777778,81,4.202056325,1009.14422,24.5
26-Oct-17,18.72222222,12.88888889,70.7,2.771569066,1012.53061,24.4
27-Oct-17,18.72222222,11.61111111,64.4,2.771569066,1009.14422,24.3
28-Oct-17,18.16666667,13,72.8,2.726866339,1002.37144,24.3
29-Oct-17,16.33333333,14.66666667,90.5,2.14573089,1002.37144,24.3
30-Oct-17,16.88888889,10.38888889,68.5,2.905677246,1002.37144,24.2
31-Oct-17,17.55555556,4.666666667,45.8,5.721949039,1009.14422,24.1
1-Nov-17,16.83333333,-0.055555556,32.9,5.27492177,1009.14422,24
2-Nov-17,14.77777778,1.833333333,43.9,2.682163612,1009.14422,23.7
3-Nov-17,15.27777778,7.833333333,63,2.592758158,1009.14422,23.5
4-Nov-17,15.72222222,10.83333333,74.7,2.413947251,1009.14422,23.4
5-Nov-17,14.16666667,10.27777778,77.4,3.576218149,1005.75783,23.2
6-Nov-17,14.88888889,6.722222222,60.7,2.682163612,1009.14422,23.3
7-Nov-17,15.61111111,7.777777778,62.6,2.682163612,1012.53061,23.1
8-Nov-17,16.22222222,6.722222222,56.1,2.682163612,1012.53061,22.9
9-Nov-17,15.61111111,8.777777778,66,2.190433616,1012.53061,22.8
10-Nov-17,15.77777778,9.611111111,69.1,2.27983907,1012.53061,22.8
11-Nov-17,15.72222222,10.77777778,74.3,2.458649978,1012.53061,22.7
12-Nov-17,15.61111111,11.5,77.8,2.369244524,1012.53061,22.5
13-Nov-17,16.61111111,11.22222222,72.4,2.369244524,1009.14422,22.4
14-Nov-17,16.55555556,14.22222222,86.5,2.458649978,1009.14422,22.2
15-Nov-17,16.27777778,13,82.5,2.369244524,1012.53061,22.4
16-Nov-17,15.77777778,11.61111111,78.5,2.101028163,1012.53061,22.7
17-Nov-17,16.27777778,8.888888889,64.1,2.771569066,1009.14422,22.5
18-Nov-17,15.83333333,8.277777778,62.9,2.637460885,1009.14422,22.3
19-Nov-17,15.05555556,11.22222222,78.7,2.190433616,1005.75783,22.4
20-Nov-17,15.16666667,11.72222222,80.3,2.816271793,1002.37144,22.4
21-Nov-17,12.22222222,-1.055555556,40.9,8.717031739,1005.75783,22.4
22-Nov-17,11.16666667,-4.277777778,35,7.644166294,1012.53061,22.2
23-Nov-17,13.94444444,2.777777778,47.8,4.112650872,1012.53061,22
24-Nov-17,14.11111111,3.055555556,48.7,3.978542691,1012.53061,21.8
25-Nov-17,12.22222222,6.944444444,71,2.458649978,1015.917,21.6
26-Nov-17,13.22222222,11.94444444,91.5,2.413947251,1015.917,21.4
27-Nov-17,13.61111111,12.5,92.7,2.905677246,1012.53061,21.3
28-Nov-17,15.11111111,11.77777778,81.6,3.039785427,1005.75783,21.4
29-Nov-17,12.77777778,6.277777778,66.9,2.592758158,1012.53061,21.3
30-Nov-17,12.61111111,8.055555556,75.2,2.235136343,1015.917,21.2
1-Dec-17,13.66666667,9.055555556,75.1,2.503352705,1019.30339,21.1
2-Dec-17,13.77777778,9.611111111,77.9,2.101028163,1019.30339,21.2
3-Dec-17,13.44444444,9.5,78.7,1.966919982,1019.30339,21
4-Dec-17,12.11111111,7.055555556,72.7,1.922217255,1015.917,20.8
5-Dec-17,13.94444444,7.333333333,65.9,4.067948145,1009.14422,21
6-Dec-17,10.27777778,-4,37.5,9.789897184,1012.53061,20.9
7-Dec-17,10,-4.222222222,37.7,7.152436299,1019.30339,20.7
8-Dec-17,8.722222222,0.166666667,57.6,2.592758158,1019.30339,20.6
9-Dec-17,9.277777778,5.111111111,76,2.14573089,1019.30339,20.4
10-Dec-17,10.55555556,9.111111111,90.7,2.369244524,1015.917,20.4
11-Dec-17,12.88888889,9.833333333,83.1,2.056325436,1019.30339,20.3
12-Dec-17,12.61111111,8.222222222,75.8,2.101028163,1015.917,20.5
13-Dec-17,12.44444444,7.611111111,74.2,2.905677246,1012.53061,20.5
14-Dec-17,11.61111111,7.055555556,74.8,2.101028163,1009.14422,20.5
15-Dec-17,13.27777778,9,76.7,2.324541797,1012.53061,20.4
16-Dec-17,14.38888889,11.94444444,86.2,2.190433616,1012.53061,20.2
17-Dec-17,15.77777778,13.55555556,87.5,3.844434511,1012.53061,20.3
18-Dec-17,17.33333333,13.94444444,81.1,5.319624497,1009.14422,20.4
19-Dec-17,14.5,10.27777778,76.7,2.637460885,1012.53061,20.3
20-Dec-17,14.38888889,11.05555556,80.7,2.324541797,1015.917,20
21-Dec-17,14.05555556,10.55555556,80.7,1.922217255,1015.917,19.8
22-Dec-17,14.83333333,11.22222222,78.8,1.922217255,1009.14422,19.7
23-Dec-17,15.66666667,12.16666667,80.4,4.693786321,998.98505,19.9
24-Dec-17,8.777777778,1.944444444,62.9,6.034868127,1002.37144,19.9
25-Dec-17,10.61111111,0.722222222,52.5,4.246759052,1015.917,19.9
26-Dec-17,9.222222222,2.611111111,65.4,2.413947251,1019.30339,19.7
27-Dec-17,10.05555556,5.388888889,73.8,2.503352705,1015.917,19.6
28-Dec-17,10.72222222,8.5,86.9,2.726866339,1009.14422,19.4
29-Dec-17,12.44444444,10.5,88.8,3.218596334,1009.14422,19.3
30-Dec-17,11.16666667,9.888888889,92.5,2.726866339,1005.75783,19.3
31-Dec-17,10.88888889,9.444444444,91.3,1.966919982,1005.75783,19.3
1-Jan-18,12.38888889,2.388888889,53.2,5.096110863,1009.14422,19.3
2-Jan-18,11.16666667,4.055555556,63.5,2.548055431,1009.14422,19.2
3-Jan-18,13.22222222,9.333333333,78.4,3.889137237,1005.75783,19.1
4-Jan-18,11.66666667,9.333333333,86.8,3.442109969,998.98505,19.2
5-Jan-18,13,6.111111111,65.6,4.291461779,998.98505,19.2
6-Jan-18,12.5,3.944444444,58.5,3.173893608,1012.53061,19
7-Jan-18,10.44444444,4.833333333,70.6,2.458649978,1022.68978,18.8
8-Jan-18,10.27777778,5.666666667,75.8,2.011622709,1022.68978,18.7
9-Jan-18,10,5.833333333,78.1,1.832811802,1019.30339,18.7
10-Jan-18,10.66666667,7.833333333,83.7,2.011622709,1015.917,18.6
11-Jan-18,11.77777778,10.22222222,91.2,2.816271793,1009.14422,18.4
12-Jan-18,12.94444444,10.88888889,88,2.369244524,1009.14422,18.6
13-Jan-18,10.5,9.166666667,91.5,2.682163612,1009.14422,18.6
14-Jan-18,10.72222222,5.166666667,70.4,4.336164506,1009.14422,18.8
15-Jan-18,11.5,0,46.6,5.945462673,1015.917,18.8
16-Jan-18,10.05555556,2.5,60.6,2.27983907,1015.917,18.7
17-Jan-18,11.27777778,7.611111111,79,2.682163612,1005.75783,18.7
18-Jan-18,12.27777778,5.888888889,68.7,6.481895396,992.21227,18.8
19-Jan-18,9.722222222,-6.722222222,32,9.745194457,1005.75783,18.7
20-Jan-18,9.388888889,1,57.4,2.413947251,1012.53061,18.5
21-Jan-18,12.33333333,8.833333333,79.3,3.71032633,1009.14422,18.4
22-Jan-18,12.77777778,10.05555556,84,5.900759946,995.59866,18.4
23-Jan-18,12.72222222,4.111111111,59.7,5.9901654,998.98505,18.4
24-Jan-18,10.83333333,-0.5,45.5,7.152436299,1009.14422,18.4
25-Jan-18,7.611111111,-5.388888889,39.9,7.331247206,1005.75783,18.3
26-Jan-18,9.944444444,-3.277777778,40.2,7.063030845,1005.75783,18.4
27-Jan-18,10.72222222,-1,45.6,5.721949039,1012.53061,18.4
28-Jan-18,9.944444444,0.222222222,52.9,3.978542691,1019.30339,18.3
29-Jan-18,10.61111111,0.777777778,52.8,3.352704515,1015.917,18.3
30-Jan-18,10.5,3.055555556,61.6,2.726866339,1015.917,18.2
31-Jan-18,10.66666667,4.777777778,68.6,2.548055431,1015.917,18.1
1-Feb-18,11.55555556,7,75.1,2.726866339,1019.30339,18
2-Feb-18,13.33333333,9.388888889,77.9,2.726866339,1019.30339,17.9
3-Feb-18,12.11111111,8.611111111,80.8,2.14573089,1019.30339,18
4-Feb-18,13.44444444,10.22222222,81.8,1.922217255,1015.917,17.9
5-Feb-18,13.77777778,11.11111111,84.9,2.14573089,1012.53061,17.6
6-Feb-18,12.55555556,8.333333333,76.4,2.682163612,1012.53061,17.6
7-Feb-18,13.44444444,8.833333333,74.5,2.503352705,1015.917,17.6
8-Feb-18,14.66666667,11,79,2.950379973,1012.53061,17.6
9-Feb-18,14.5,9.777777778,75.2,2.9950827,1009.14422,17.7
10-Feb-18,14.05555556,10.55555556,80.2,2.056325436,1005.75783,17.7
11-Feb-18,16.22222222,12.27777778,77.3,4.604380867,998.98505,18
12-Feb-18,14,6.388888889,62.4,3.889137237,1002.37144,18
13-Feb-18,13.16666667,3,53.3,4.693786321,1005.75783,17.8
14-Feb-18,11.5,5.666666667,68.5,2.950379973,1009.14422,17.8
15-Feb-18,12.44444444,8.777777778,80.5,3.218596334,1012.53061,17.8
16-Feb-18,11.88888889,8.722222222,82.6,4.291461779,1009.14422,17.4
17-Feb-18,16.05555556,5.333333333,52.6,4.827894502,1005.75783,18.2
18-Feb-18,15.77777778,1.055555556,38.9,6.392489942,1005.75783,18
19-Feb-18,12.77777778,5.833333333,63.2,2.9950827,1009.14422,17.8
20-Feb-18,11.94444444,9.888888889,88.2,3.173893608,1005.75783,17.8
21-Feb-18,12.66666667,9.777777778,84.2,1.877514528,1005.75783,17.5
22-Feb-18,12.33333333,10.44444444,88.7,2.682163612,1005.75783,17.5
23-Feb-18,12.66666667,9.888888889,84.2,2.860974519,1005.75783,17.7
24-Feb-18,12.5,8.666666667,78.7,3.71032633,1002.37144,17.8
25-Feb-18,12.83333333,7.5,72.5,2.950379973,998.98505,17.7
26-Feb-18,11.5,9.333333333,87.3,3.620920876,998.98505,17.7
27-Feb-18,12.61111111,7.166666667,71.2,3.308001788,1002.37144,17.4
28-Feb-18,13,9.722222222,80.9,4.827894502,1005.75783,17.2
1-Mar-18,14.05555556,3.611111111,55.2,5.632543585,1009.14422,17.4
2-Mar-18,12.61111111,3.388888889,54.4,2.235136343,1009.14422,17.3
3-Mar-18,14.16666667,10.94444444,81.4,2.816271793,1009.14422,17
4-Mar-18,15.05555556,12.55555556,85.2,2.190433616,1002.37144,16.6
5-Mar-18,15.66666667,12.16666667,80.8,2.458649978,1002.37144,16.7
6-Mar-18,16.11111111,12.44444444,80.1,2.503352705,1002.37144,16.6
7-Mar-18,16.11111111,13.66666667,86.4,2.637460885,1009.14422,16.6
8-Mar-18,16.16666667,12.55555556,80.7,3.933839964,1002.37144,17.4
9-Mar-18,16.55555556,5.555555556,49.6,4.872597228,1005.75783,17.6
10-Mar-18,15.5,7.666666667,62.2,3.084488154,1009.14422,17.4
11-Mar-18,14.05555556,10,78,2.413947251,1009.14422,17.6
12-Mar-18,14.33333333,11.11111111,81.3,2.682163612,1009.14422,17.5
13-Mar-18,13.83333333,10.94444444,83.2,3.71032633,1009.14422,17.4
14-Mar-18,15.44444444,12,80.2,3.531515422,1005.75783,17.7
15-Mar-18,14.38888889,9.666666667,74.4,4.067948145,1005.75783,17.9
16-Mar-18,14.27777778,6.277777778,60.4,4.649083594,1009.14422,17.8
17-Mar-18,14.27777778,10,76,2.369244524,1009.14422,17.7
18-Mar-18,14.61111111,11.38888889,82.3,2.14573089,1009.14422,17.3
19-Mar-18,16.83333333,8.555555556,61.1,2.682163612,1002.37144,17.8
20-Mar-18,16.61111111,13.27777778,80.4,4.336164506,1005.75783,17.7
21-Mar-18,15.83333333,12.27777778,80.1,2.726866339,1012.53061,17.7
22-Mar-18,14.5,8.833333333,70.2,2.413947251,1009.14422,17.9
23-Mar-18,17.16666667,9.666666667,61.5,2.816271793,998.98505,17.9
24-Mar-18,16.88888889,11.38888889,71.1,4.291461779,995.59866,18
25-Mar-18,14.38888889,9.777777778,75.1,3.665623603,1009.14422,17.5
26-Mar-18,15.38888889,9.222222222,67.6,2.503352705,1012.53061,17
27-Mar-18,14.66666667,7.166666667,63.2,2.637460885,1009.14422,16.9
28-Mar-18,16.11111111,6.388888889,56.1,3.844434511,1002.37144,16.9
29-Mar-18,12.83333333,9.555555556,82.2,5.498435405,995.59866,17.7
30-Mar-18,15.72222222,6.333333333,55.8,6.347787215,1009.14422,17.8
31-Mar-18,14.61111111,8.833333333,70,2.235136343,1012.53061,17.9
1-Apr-18,15.33333333,10.55555556,74.2,2.27983907,1009.14422,17.7
2-Apr-18,16.11111111,12.33333333,78.7,3.442109969,1005.75783,18.3
3-Apr-18,18.5,1,33,5.677246312,1009.14422,18.3
4-Apr-18,16.77777778,4.444444444,46.7,3.263299061,1012.53061,18.2
5-Apr-18,16.44444444,8.833333333,64,1.966919982,1005.75783,18.6
6-Apr-18,16.83333333,9.5,63.9,2.369244524,1002.37144,18.6
7-Apr-18,16.22222222,9.444444444,66.2,2.27983907,1005.75783,18.4
8-Apr-18,15.33333333,10.55555556,73.9,2.726866339,1005.75783,18.4
9-Apr-18,16.11111111,9.333333333,65.7,3.039785427,1005.75783,18.6
10-Apr-18,17.27777778,10.38888889,66,3.620920876,1005.75783,18.8
11-Apr-18,16.38888889,13.38888889,82.6,2.056325436,1005.75783,18.8
12-Apr-18,17.88888889,14.88888889,83.8,2.101028163,1005.75783,18.7
13-Apr-18,17.72222222,14.61111111,83.2,2.011622709,1005.75783,19.2
14-Apr-18,19.61111111,15.61111111,78.7,2.27983907,1009.14422,20.1
15-Apr-18,22.05555556,14.11111111,65.4,3.129190881,1009.14422,20.6
16-Apr-18,21.61111111,7.5,42.9,3.889137237,1009.14422,20.2
17-Apr-18,19.61111111,10.27777778,56.8,2.235136343,1009.14422,20.6
18-Apr-18,19.16666667,8.666666667,52.8,2.27983907,1012.53061,20.9
19-Apr-18,18.72222222,11.66666667,64.8,2.324541797,1009.14422,20.5
20-Apr-18,18.72222222,13.5,73.1,3.531515422,998.98505,20.7
21-Apr-18,18.94444444,2.166666667,33.5,6.526598122,1002.37144,19.8
22-Apr-18,19.22222222,4.5,40.8,4.604380867,1005.75783,19.6
23-Apr-18,18.66666667,9.611111111,59.3,2.458649978,1009.14422,19.4
24-Apr-18,18.55555556,10.94444444,63,2.771569066,1009.14422,19.8
25-Apr-18,23.33333333,8.333333333,41.8,3.397407242,1005.75783,20
26-Apr-18,23.66666667,9.944444444,45.3,3.129190881,1002.37144,20.1
27-Apr-18,24.61111111,9.555555556,39.2,3.844434511,1002.37144,20.2
28-Apr-18,24.72222222,11.94444444,50.5,3.933839964,1005.75783,20.5
29-Apr-18,20.5,16.66666667,79.7,2.235136343,1009.14422,20.7
30-Apr-18,20.55555556,16.05555556,75.5,2.592758158,1005.75783,21.2
1-May-18,22.88888889,13,56.8,2.905677246,1002.37144,22.1
2-May-18,23.94444444,11.38888889,45.7,4.112650872,1005.75783,21.3
3-May-18,25.05555556,11,42.9,3.129190881,1002.37144,21.8
